# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=32
# stan_version_patch=2
# init=random
# enable_random_init=1
# seed=32105
# chain_id=2
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.95
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# diagnostic_file=df2_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,z_beta.1,z_beta.2,z_beta.3,aux_unscaled,p_gamma.1,p_z_beta.1,p_z_beta.2,p_z_beta.3,p_aux_unscaled,g_gamma.1,g_z_beta.1,g_z_beta.2,g_z_beta.3,g_aux_unscaled
-833.584,0.992873,0.44978,3,7,0,834.252,87.4139,-0.0740923,0.222471,0.256007,-0.257294,-3.80497,-19.3344,23.6997,25.9179,6.06376,-4.88406,39.1361,-52.2139,66.7842,-7.74516
-833.957,0.98108,0.44978,3,7,0,836.357,87.8489,-0.0880005,0.231834,0.234901,-0.175627,7.05897,-38.2328,25.5107,-48.5426,27.0066,3.71763,-3.71577,8.57874,-11.733,40.5403
-833.832,0.999351,0.44978,3,7,0,834.853,87.8488,-0.0766903,0.211865,0.232248,-0.192085,1.77504,-29.2575,29.9898,8.32644,29.8254,3.84029,27.2101,-42.3192,7.98224,30.8947
-833.069,0.93313,0.44978,4,15,0,837.531,87.5367,-0.0836283,0.234295,0.243842,-0.303834,-5.14223,-49.3906,109.224,31.6669,20.8041,-2.49172,10.2305,4.12704,11.2334,-34.6496
-832.53,0.974231,0.44978,3,7,0,834.054,87.6825,-0.0945276,0.232721,0.223279,-0.239685,-2.81913,13.7122,25.5852,4.71406,-42.4626,0.805204,-23.9177,29.9353,-49.7953,4.92639
-833.53,0.984501,0.44978,3,7,0,833.779,87.8882,-0.0933626,0.222732,0.2523,-0.212633,1.06002,-27.2152,-15.4203,-11.9281,4.49366,4.76807,-19.3309,-41.6861,50.123,19.1789
-833.566,0.990991,0.44978,3,7,0,834.468,87.7937,-0.0694483,0.248288,0.233911,-0.215841,-4.38565,32.7251,16.7854,-22.0466,-15.7032,2.94623,49.3845,58.0658,-39.2586,17.1789
-836.038,0.901125,0.44978,3,7,0,838.64,88.1123,-0.0686482,0.251869,0.269261,-0.260692,-4.34902,-66.0691,-62.8982,43.2757,-11.5294,10.0519,56.5449,19.1328,62.7023,-14.6706
-834.362,0.999229,0.44978,3,7,0,837.421,87.2698,-0.0848279,0.234036,0.235717,-0.189602,-7.62471,-67.5598,-55.2696,-40.0519,-2.57829,-6.94603,4.84736,13.7165,-12.8508,31.3392
-834.372,0.999423,0.44978,3,15,0,835.05,87.286,-0.0857002,0.224339,0.230461,-0.186737,2.37906,-6.44108,-41.2272,-23.4847,-2.4831,-6.60593,2.45016,-5.56136,-13.8868,33.0327
-833.65,0.981805,0.44978,3,7,0,835.96,87.4996,-0.0660725,0.219105,0.21678,-0.215066,-7.53069,11.9668,15.9836,-32.3589,36.2261,-2.81309,59.0104,-1.28907,-46.5127,17.4536
-835.522,0.972208,0.44978,3,7,0,835.931,87.6343,-0.0521695,0.212392,0.205841,-0.198029,4.0992,6.27091,-13.9097,1.59763,4.43543,-0.170865,95.6524,-4.69865,-66.0126,23.9301
-834.115,0.968957,0.44978,3,7,0,837.336,87.5229,-0.0799406,0.194302,0.229212,-0.211459,-2.23472,-112.295,-7.57401,58.0702,-21.1908,-2.33855,19.0136,-89.7833,24.673,18.6883
-833.883,1,0.44978,3,7,0,835.139,87.6418,-0.0657038,0.213286,0.205839,-0.240279,2.77378,-5.85574,54.3792,-12.066,-22.0255,-0.0310276,63.1805,-2.42515,-73.2087,1.84402
-835.719,0.975025,0.44978,3,7,0,836.651,87.5565,-0.118049,0.239015,0.264101,-0.30843,-1.53652,-14.1124,-28.4008,-44.1243,-18.4537,-2.04691,-108.905,-14.5654,73.3392,-42.6907
-835.405,0.991853,0.44978,4,15,0,839.059,87.3759,-0.0649167,0.227054,0.24522,-0.163939,-5.64893,-83.5392,73.6558,35.3222,-18.0136,-4.72385,56.2674,-17.4012,21.5182,44.6618
-833.074,0.991698,0.44978,3,7,0,836.799,87.8752,-0.0955846,0.212691,0.227058,-0.234741,-5.48463,56.8642,-35.4377,44.5328,53.3174,4.71905,-26.8432,-35.8816,-8.07798,6.79984
-835.389,0.853883,0.44978,3,7,0,837.685,87.6716,-0.106632,0.227503,0.279895,-0.234032,5.17607,-13.7329,-81.71,-11.2152,1.55745,0.573645,-59.7826,-70.4516,127.561,2.63178
-835.842,0.997612,0.44978,3,7,0,837.19,88.042,-0.078137,0.249001,0.214626,-0.225564,1.0977,-54.3446,15.9936,58.5705,5.39213,7.96591,24.8535,89.5878,-97.6851,6.78272
-833.887,0.981376,0.44978,2,3,0,836.507,87.9999,-0.0805945,0.241318,0.230571,-0.223747,-3.90987,-20.5469,-43.4368,89.6003,0.486854,7.09943,17.5761,43.4884,-39.4701,11.7887
-834.782,0.944198,0.44978,3,7,0,835.68,87.8584,-0.077669,0.216103,0.264062,-0.207247,-6.41142,-11.1067,-1.75083,12.9372,-3.77876,4.14243,25.2808,-76.6294,92.2461,19.9083
-838.567,0.949434,0.44978,4,15,0,839.939,87.3911,-0.0790613,0.205252,0.167856,-0.238423,2.44426,48.237,-46.7032,17.8544,19.4788,-5.17037,22.7194,30.5636,-175.23,-6.42527
-834.027,0.99832,0.44978,3,7,0,842.216,87.4069,-0.0811177,0.227972,0.223609,-0.184206,2.56424,-14.8716,39.0624,176.449,35.1667,-4.35004,14.8199,13.5383,-37.2376,35.241
-832.428,0.954434,0.44978,2,7,0,837.021,87.7365,-0.0843976,0.217979,0.24296,-0.252147,-8.96474,15.3639,8.08066,-42.5299,62.4998,1.96381,6.83645,-45.3941,32.6672,-2.35058
-833.21,0.983702,0.44978,3,7,0,833.645,87.6989,-0.0843808,0.220609,0.207893,-0.231542,2.97655,13.7518,-28.4199,-9.63868,-0.172125,1.12313,6.607,16.3233,-76.7086,8.44306
-834.937,0.918021,0.44978,3,7,0,836.374,87.8768,-0.0573937,0.230298,0.21301,-0.221854,-0.580317,-13.8257,21.2422,-76.4546,0.734861,4.63012,85.1026,36.7896,-74.4328,10.8075
-835.822,0.977198,0.44978,3,15,0,838.907,87.2437,-0.0744381,0.244204,0.279385,-0.230923,1.34891,132.413,-5.61891,-14.7494,12.8342,-8.07052,36.0959,-19.71,100.496,3.63489
-835.657,0.997725,0.44978,3,7,0,837.565,87.8646,-0.114117,0.221589,0.200607,-0.264649,-7.35534,-25.0269,21.4933,51.7884,2.68699,4.78074,-87.306,32.094,-106.652,-16.3238
-834.156,0.991758,0.44978,3,7,0,836.481,87.5445,-0.0601706,0.248121,0.259946,-0.206203,5.00386,-30.5647,-78.9885,16.5916,5.74384,-1.90033,74.6372,19.7471,35.2437,21.7969
-834.624,0.948716,0.44978,3,7,0,838.19,87.2209,-0.0766309,0.215364,0.220379,-0.215244,-6.16584,109.015,30.9198,22.672,27.456,-8.26809,28.6744,-17.2183,-30.8041,15.4027
-833.841,0.999228,0.44978,3,7,0,835.402,88.0172,-0.096215,0.238437,0.241338,-0.269355,4.04749,30.459,43.7546,47.5073,-12.155,8.15481,-30.7801,21.146,-4.15393,-15.4945
-835.187,0.971866,0.44978,3,7,0,835.73,87.1462,-0.0753633,0.228049,0.220362,-0.234486,-0.905196,5.42536,-31.3561,17.0203,-17.9593,-10.1126,33.59,20.026,-51.0172,2.72848
-832.514,0.999242,0.44978,3,15,0,835.477,87.7003,-0.0912604,0.234152,0.251396,-0.218333,10.7214,-30.5177,-5.18125,44.6555,-8.04343,1.12131,-13.4698,-7.8222,31.5673,17.7924
-833.801,0.966446,0.44978,3,7,0,834.488,88.0014,-0.0766161,0.238652,0.247644,-0.271534,1.22844,19.8265,5.3766,-24.7165,-26.4419,7.84237,32.1481,11.7861,15.7719,-16.7232
-835.108,0.872771,0.44978,3,7,0,837.739,87.6057,-0.124742,0.220605,0.256417,-0.234952,-8.70686,-54.0893,10.0178,-33.41,23.1904,-0.767069,-114.056,-56.1158,67.8911,2.62958
-832.962,0.966667,0.44978,3,7,0,838.724,87.7836,-0.0671175,0.242725,0.248579,-0.250636,2.90295,-157.755,75.4132,-9.55663,-7.00012,2.94731,60.1415,22.4427,11.7382,-2.49878
-832.703,0.967001,0.44978,3,7,0,835.134,87.5054,-0.10049,0.216606,0.229753,-0.251898,-0.652285,106.658,3.59638,-9.08254,28.6391,-2.90551,-42.9537,-29.1954,-6.08511,-2.75442
-833.048,0.986433,0.44978,4,15,0,833.943,87.64,-0.0650389,0.242147,0.255996,-0.244512,5.75029,4.395,-7.74314,-28.4722,6.84176,-0.0698663,65.7451,9.10727,35.0915,1.00842
-832.353,0.983201,0.44978,4,15,0,834.592,87.7801,-0.0936174,0.223462,0.234985,-0.235505,-3.84914,-61.8512,-32.2702,-65.2691,-13.0223,2.78715,-20.9943,-15.5494,-0.478096,7.79082
-836.824,0.901037,0.44978,3,7,0,837.658,87.1288,-0.0959291,0.26469,0.273789,-0.257228,-3.16136,-52.413,25.352,3.00831,-4.78148,-10.9535,-29.1509,52.0155,56.3912,-14.1492
-834.054,0.993566,0.44978,3,7,0,838.755,87.9968,-0.0787303,0.254052,0.255906,-0.240333,-10.8063,-22.7433,86.0258,37.0195,-10.8855,7.27478,23.8074,45.1601,16.5387,1.51447
-834.44,0.980126,0.44978,3,15,0,836.911,87.7491,-0.0777164,0.255317,0.263907,-0.179402,-8.32276,-7.81019,-14.2544,6.65761,39.3862,1.92738,23.7804,32.6899,34.393,37.331
-833.747,0.982152,0.44978,3,7,0,836.286,87.8309,-0.0882561,0.243819,0.261527,-0.194204,3.70574,-70.1436,-51.5486,-22.1017,-32.2639,3.52031,-4.55768,5.24703,44.7002,29.824
-833.769,0.97854,0.44978,3,7,0,835.069,87.4966,-0.079919,0.256557,0.241004,-0.202367,5.53446,-10.1576,21.8192,26.0511,24.7395,-2.79951,18.7301,69.7671,-29.9174,24.8721
-833.806,0.880884,0.44978,3,7,0,837.462,87.353,-0.0932802,0.213106,0.223359,-0.28424,4.05224,-14.74,-97.7777,46.2361,-24.6802,-6.52393,-22.021,-32.1633,-21.8373,-24.3807
-833.337,0.999893,0.44978,3,7,0,834.23,87.4273,-0.0911753,0.228338,0.227326,-0.294197,-4.59395,-15.3443,-32.9053,-25.0876,-4.69244,-4.95105,-15.3754,11.7893,-34.5556,-29.4119
-832.695,0.997844,0.44978,3,7,0,833.928,87.6409,-0.0921445,0.217263,0.236996,-0.210257,-4.865,-18.0606,-18.0399,-6.93761,-30.7109,-0.0475707,-15.7723,-35.2819,14.1044,22.2647
-835.878,0.905256,0.44978,3,7,0,837.983,87.2835,-0.0762796,0.196963,0.219504,-0.178564,7.53259,-45.7431,16.934,44.7955,-12.4372,-6.54553,27.5794,-63.9799,-6.37514,34.9107
-834.901,1,0.44978,2,3,0,836.164,87.3563,-0.0750054,0.199677,0.22209,-0.190941,5.20614,1.46126,25.7635,13.805,-27.9898,-5.35231,31.7624,-61.6952,-3.17358,29.4341
-833.599,0.985837,0.44978,3,15,0,836.299,87.6026,-0.0882567,0.254658,0.23096,-0.211804,-6.20407,35.3261,-50.3101,-48.0149,29.7068,-0.791862,-4.71946,80.0037,-56.4615,19.5412
-833.858,0.986614,0.44978,3,7,0,836.357,87.4543,-0.0860436,0.21214,0.249463,-0.20331,-4.5913,-5.56105,-13.4634,32.3667,52.7555,-3.61319,1.57165,-66.6665,56.0993,24.1126
-833.82,1,0.44978,3,7,0,835.034,87.3523,-0.0832627,0.212896,0.245739,-0.21793,4.3168,-16.6051,-17.0489,29.1761,28.7066,-5.7262,9.65916,-61.0852,45.8995,15.4085
-834.132,0.995452,0.44978,3,7,0,835.412,87.3126,-0.0793964,0.236891,0.2195,-0.263483,-7.17826,15.7961,-12.2402,-1.20628,15.6986,-7.1299,22.8304,50.5693,-70.8008,-12.5657
-834.159,0.935057,0.44978,3,7,0,837.416,87.3871,-0.0977228,0.235427,0.259903,-0.293905,-8.88845,11.2968,43.4348,-66.0862,-17.6791,-5.8684,-37.3978,-19.1552,63.1564,-30.8588
-833.706,1,0.44978,4,15,0,834.875,87.4786,-0.097446,0.240875,0.233714,-0.303536,5.36738,-27.0868,-17.7507,-41.0227,4.9807,-3.8464,-37.1737,44.0618,-34.7983,-35.7457
-833.579,0.997435,0.44978,4,15,0,835.547,87.7878,-0.0834809,0.234786,0.232804,-0.182575,3.20925,46.8874,25.2464,72.1449,-12.0476,2.649,8.40659,19.4688,-21.5222,37.1233
-834.329,0.987903,0.44978,3,7,0,834.865,87.7553,-0.0713125,0.228263,0.235505,-0.167396,-2.21415,4.66101,-15.1603,14.0053,-22.6868,1.9917,39.9469,-1.67554,-5.29708,44.7341
-834.603,0.996602,0.44978,3,7,0,835.423,87.8786,-0.0657017,0.220326,0.223313,-0.182791,-1.66649,5.42209,15.0832,20.6066,30.7319,4.3155,56.3168,-6.70214,-27.6317,34.9316
-832.831,0.991476,0.44978,3,7,0,835.617,87.6509,-0.0713046,0.213561,0.235145,-0.226453,-6.85701,-41.5832,1.59678,28.0561,-46.2536,0.151868,44.9874,-44.6142,14.5566,12.2626
-833.805,0.894876,0.44978,3,7,0,838.199,87.4259,-0.0819636,0.203694,0.231572,-0.207221,11.4308,74.9269,28.429,22.1048,-28.2899,-4.18818,13.1285,-65.7879,17.8614,21.8573
-833.337,0.987414,0.44978,3,7,0,835.951,87.8725,-0.10009,0.221425,0.218194,-0.258548,1.18503,49.2019,22.9516,89.7613,-21.0263,4.8903,-42.2721,3.63252,-49.9605,-8.01657
-837.003,0.913293,0.44978,3,7,0,838.806,87.6933,-0.0795048,0.202488,0.21848,-0.356862,-6.05367,36.5709,27.3872,44.0758,18.6686,1.29737,27.1208,-68.441,-23.6475,-74.3706
-835.097,0.990416,0.44978,4,15,0,840.932,87.3835,-0.0873013,0.202314,0.204486,-0.186753,-2.34488,-27.5328,31.3797,69.9045,81.4962,-4.80439,-1.8983,-30.1194,-54.5376,31.5529
-834.956,0.998657,0.44978,4,15,0,835.296,87.8833,-0.0849909,0.257232,0.267976,-0.304878,0.726382,-5.21684,-30.3511,-20.1693,1.55718,5.61763,5.56567,41.5319,54.8321,-39.0277
-834.628,0.9786,0.44978,3,15,0,837.928,87.8947,-0.0567283,0.214894,0.22109,-0.214945,-6.0018,-28.2424,-46.76,-56.9358,42.6872,4.91711,85.8461,-19.5771,-28.0695,15.5701
-834.536,0.953719,0.44978,3,7,0,839.134,87.6896,-0.122781,0.219902,0.221734,-0.26783,10.9324,-35.5133,-64.7468,-64.0039,-3.98656,1.0067,-115.537,-6.82111,-37.1625,-15.9827
-834.24,0.988194,0.44978,3,7,0,837.162,87.4753,-0.0792732,0.207203,0.207616,-0.195758,-2.45863,113.951,-8.99885,15.6654,30.2131,-3.16345,20.2688,-21.4771,-53.6335,27.8606
-832.76,0.999685,0.44978,3,7,0,834.432,87.5453,-0.0917511,0.216806,0.216764,-0.230856,-3.0673,25.389,-19.8567,-53.7457,31.5707,-1.9789,-15.2647,-8.13317,-44.6496,9.75721
-834.422,0.93,0.44978,3,7,0,835.992,87.458,-0.0630905,0.222187,0.236602,-0.182077,3.7007,-23.5307,56.7203,10.8911,-23.6184,-3.39506,63.2621,-19.5579,5.66206,35.7293
-832.9,0.999987,0.44978,2,3,0,834.535,87.5292,-0.0708377,0.231232,0.233027,-0.213209,3.2511,-56.5943,12.7559,1.16937,-36.4001,-2.22508,45.1465,10.19,-17.1733,20.0836
-834.546,0.914239,0.44978,3,7,0,836.258,88.0399,-0.0948351,0.2449,0.250817,-0.285479,2.54419,40.0066,-49.5482,54.5638,7.89738,8.93215,-27.2201,27.5392,16.3749,-26.5762
-834.499,0.963871,0.44978,3,7,0,837.6,87.8411,-0.121636,0.233039,0.242479,-0.214437,-9.27986,50.7607,-29.4026,-17.508,31.7479,3.86432,-100.558,1.83936,7.32303,16.1632
-834.762,0.959359,0.44978,3,7,0,838.72,87.6394,-0.063318,0.204891,0.20187,-0.274283,-7.48768,102.118,50.3369,45.305,4.60223,-0.0856328,75.3503,-23.3532,-77.6416,-20.3339
-835.927,0.983609,0.44978,3,7,0,838.475,87.8553,-0.0866636,0.220734,0.238381,-0.138375,-1.45576,-77.4275,39.3918,71.474,-2.27781,3.55735,-0.158902,-23.6772,11.384,58.9692
-836.739,0.994554,0.44978,3,15,0,839.075,87.9702,-0.0793831,0.190864,0.21417,-0.161365,-0.764833,-18.2093,37.6228,59.4141,41.9976,5.74377,18.6324,-70.6727,-12.0523,43.5127
-834.304,0.967514,0.44978,3,7,0,840.257,87.8577,-0.0805424,0.212761,0.200775,-0.264493,9.91873,38.2914,-87.5919,-55.2821,41.4113,4.62917,19.2408,3.80779,-92.0845,-13.5354
-835.265,0.966901,0.44978,3,7,0,837.853,87.898,-0.101816,0.217783,0.245548,-0.320415,6.54263,0.724789,-59.5688,-50.8565,-19.8746,6.15016,-53.951,-57.3549,46.9431,-48.9962
-835.329,0.991043,0.44978,3,7,0,836.709,87.4029,-0.0712874,0.215806,0.25402,-0.1743,5.11389,32.9933,25.3367,-25.7163,-23.7955,-4.33607,40.5698,-59.2194,60.1695,38.5931
-833.582,0.999752,0.44978,3,7,0,836.104,87.4599,-0.0969619,0.246322,0.235037,-0.201046,4.89819,-38.7289,30.241,-32.2826,-45.4335,-3.49011,-28.9492,49.3133,-32.2143,26.0354
-835.376,0.961057,0.44978,3,7,0,836.415,87.2958,-0.089511,0.222913,0.242217,-0.16153,-1.96923,31.199,-48.8337,15.5425,14.869,-6.10912,-7.51559,-24.1339,19.0056,46.1676
-835.183,0.965505,0.44978,4,15,0,839.438,88.1399,-0.0757808,0.218221,0.233656,-0.271141,1.02908,5.96007,6.95667,-67.6891,70.6039,10.8681,34.8085,-31.4311,3.6201,-19.2665
-834.707,0.998192,0.44978,3,7,0,837.504,87.23,-0.0952967,0.249719,0.26132,-0.264032,6.9111,33.1742,34.2213,10.6355,-45.4115,-8.91899,-27.5443,25.0262,41.3557,-14.0152
-832.785,0.989866,0.44978,3,7,0,836.098,87.7143,-0.0879828,0.219088,0.243715,-0.285765,-10.3273,-26.331,19.432,65.4857,-2.64518,1.60004,-4.55111,-46.1445,35.5872,-23.2435
-832.986,0.944683,0.44978,2,7,0,835.901,87.481,-0.0968487,0.217427,0.239872,-0.216071,-5.46203,-18.7989,17.3094,-23.3053,56.5309,-3.18203,-29.5033,-39.3655,22.3127,18.1931
-833.61,0.988862,0.44978,3,7,0,834.829,87.6259,-0.107801,0.256638,0.261858,-0.247488,-3.63433,-16.9995,-47.0943,-13.4135,21.6553,-0.364532,-64.9976,44.6121,31.0643,-1.88531
-836.112,0.883403,0.44978,2,3,0,836.872,87.623,-0.104612,0.284659,0.278416,-0.249436,0.260777,53.6436,-31.8683,7.55609,4.81424,-0.425464,-55.4335,105.572,39.0406,-8.03422
-835.402,0.939245,0.44978,3,7,0,839.263,87.2832,-0.0832087,0.211139,0.252959,-0.189793,0.582846,51.1057,-40.1552,-116.518,7.25778,-6.69996,9.27357,-72.3934,65.5304,29.1426
-834.145,0.992752,0.44978,3,7,0,836.608,87.7507,-0.0700887,0.24243,0.215049,-0.26381,7.40348,-50.1337,28.2403,-15.1083,-32.6881,2.31656,52.3352,75.1991,-93.7205,-12.7896
-835.58,0.917342,0.44978,3,7,0,837.009,87.4275,-0.100404,0.203696,0.260944,-0.253812,3.2437,-36.3264,37.0213,4.5295,31.7014,-4.56401,-42.8494,-117.822,110.8,-9.64667
-833.18,0.992923,0.44978,3,7,0,836.595,87.7165,-0.0739243,0.231789,0.221847,-0.208681,5.32181,17.6797,-68.1803,83.8508,-10.2574,1.41312,35.98,27.5377,-49.5308,22.2373
-833.256,0.984299,0.44978,3,7,0,834.909,87.5557,-0.0884492,0.221467,0.24987,-0.296192,0.13117,-93.7425,26.9093,9.64547,1.75416,-2.01589,-6.22157,-49.4805,53.1188,-30.4398
-832.615,0.998312,0.44978,4,15,0,833.665,87.6297,-0.0846021,0.238861,0.223959,-0.251407,2.68914,2.00421,1.37958,-2.92858,37.4163,-0.287757,6.19407,48.5679,-58.3674,-2.27784
-833.174,0.957603,0.44978,2,3,0,833.542,87.5985,-0.0761503,0.241613,0.220967,-0.257347,0.490102,-16.3125,24.4157,-27.4264,2.19595,-0.955573,32.7035,62.4312,-72.7293,-6.9639
-832.644,0.957893,0.44978,2,7,0,834.585,87.652,-0.091158,0.219253,0.2502,-0.236105,-1.52438,49.8624,38.9218,-64.9881,-16.3754,0.176181,-13.6472,-50.9811,51.4359,6.85444
-832.902,0.990803,0.44978,3,7,0,833.484,87.5212,-0.101589,0.243993,0.237016,-0.265996,-0.117261,-26.6508,-29.1172,31.5315,7.03408,-2.6464,-47.6746,45.5602,-26.7139,-11.598
-832.702,0.996598,0.44978,3,7,0,833.464,87.6957,-0.0904944,0.208368,0.235443,-0.254998,2.64322,50.5874,2.71496,-20.807,12.6506,1.11068,-12.1033,-63.8788,24.4075,-4.61536
-832.8,0.992171,0.44978,2,3,0,833.147,87.6884,-0.0874111,0.20429,0.22681,-0.25308,-0.669512,12.8027,22.6371,-28.025,3.62986,0.951927,-2.49567,-62.895,3.86205,-3.66734
-834.331,0.806302,0.44978,3,7,0,840.269,87.8759,-0.068971,0.207903,0.246398,-0.266754,9.17153,111.875,34.7906,85.5331,-20.2514,5.04502,56.2067,-84.3361,60.6363,-14.9281
-832.585,0.998652,0.44978,2,3,0,834.513,87.7479,-0.0712394,0.228465,0.228776,-0.25314,-4.90589,-31.4445,53.3974,-43.5807,14.606,2.20787,47.6598,9.02655,-27.516,-3.26447
-836.237,0.875229,0.44978,3,7,0,836.95,88.0691,-0.107558,0.192152,0.225102,-0.237791,0.765942,-59.8404,0.562164,-14.5695,10.0315,8.7172,-63.0201,-94.9373,16.866,-1.36341
-833.526,1,0.44978,3,7,0,837.674,87.6731,-0.0967759,0.19672,0.220811,-0.229283,12.1546,-54.7422,-49.1385,14.0046,-4.42507,0.598216,-30.0756,-73.4815,-2.85583,9.16476
-834.047,0.973283,0.44978,3,7,0,835.308,87.5372,-0.0775194,0.191151,0.223271,-0.252059,3.03884,-59.0998,-32.8417,0.109519,18.7297,-2.23608,28.1215,-97.9565,13.2299,-5.55581
-832.226,1,0.44978,3,7,0,834.676,87.5688,-0.0778359,0.223354,0.238379,-0.247776,-1.68498,14.0207,-91.657,-31.4431,-4.14029,-1.5574,26.9099,-21.4801,10.0865,0.677529
-832.138,0.994072,0.44978,3,15,0,832.631,87.6735,-0.0859886,0.228605,0.247072,-0.25653,-2.85009,31.6043,-21.6667,-9.78926,6.12278,0.641312,1.92948,-19.0325,29.2067,-4.39428
-832.856,0.936609,0.44978,3,7,0,835.726,87.5212,-0.086146,0.233225,0.24614,-0.295191,4.66589,-20.2494,-41.9363,-10.7221,54.1842,-2.80493,1.56033,-3.4249,20.6024,-29.0356
-834.534,0.927136,0.44978,4,15,0,835.909,87.3829,-0.102129,0.230332,0.252134,-0.180603,-6.17745,-4.08784,4.96639,48.884,-10.4161,-4.75572,-41.6546,-18.474,36.392,36.4077
-834.428,0.893952,0.44978,3,7,0,838.992,87.5605,-0.0920979,0.238454,0.237826,-0.160318,-10.0904,-70.9173,-30.7186,69.6578,-24.0488,-1.45249,-14.1617,21.6158,-12.362,48.7964
-835.259,0.992115,0.44978,3,7,0,836.256,87.314,-0.0830247,0.233203,0.245978,-0.160308,-4.61557,29.1615,-13.3988,16.9719,-22.2002,-5.77584,9.21189,-2.40998,15.4017,47.141
-833.692,0.879648,0.44978,3,7,0,838.4,87.6268,-0.0848184,0.20262,0.240123,-0.206137,6.76577,-10.5429,57.6347,-75.5733,-50.8814,-0.318035,5.03994,-80.7438,43.482,22.7374
-835.767,0.878435,0.44978,2,3,0,836.508,87.5402,-0.0975379,0.187953,0.247225,-0.220714,1.63853,32.5534,-28.2438,20.6362,18.3272,-2.04179,-31.781,-136.092,86.7152,9.83651
-835.594,1,0.44978,3,7,0,837.457,87.586,-0.101813,0.182455,0.232447,-0.218143,-2.77553,18.9764,-5.13738,86.3982,-1.80448,-1.12841,-43.9815,-129.929,51.4798,11.7165
-835.546,0.998889,0.44978,3,7,0,836.271,87.6246,-0.0746805,0.278529,0.246476,-0.271006,1.68927,27.8131,14.9292,42.5715,-11.5085,-0.40958,38.3356,141.824,-52.0651,-19.876
-835.149,0.956795,0.44978,3,7,0,838.316,87.5949,-0.0996178,0.187998,0.240706,-0.236216,-0.0789395,44.4149,94.711,35.9798,-20.8987,-0.988364,-39.0148,-130.476,69.8214,1.7615
-835.463,0.982024,0.44978,3,7,0,838.523,87.942,-0.054891,0.243302,0.228835,-0.277458,-3.20065,-56.6879,-91.6144,17.6943,13.9001,6.62012,103.269,57.6766,-52.852,-23.6133
-833.41,1,0.44978,2,3,0,835.644,87.9528,-0.0726948,0.234979,0.241381,-0.26488,2.85982,88.627,30.1948,-39.0474,-18.0397,6.69021,44.1727,9.91126,1.51004,-11.9511
-834.208,0.891715,0.44978,3,7,0,839.131,87.7909,-0.0996867,0.214356,0.230726,-0.314901,12.6909,18.0077,13.6947,-22.785,-47.4749,3.52531,-45.8888,-42.7494,0.429348,-43.5831
-834.308,0.999134,0.44978,3,7,0,835.756,87.8344,-0.0881465,0.20739,0.22528,-0.3115,1.37081,79.1294,-17.6409,-26.131,15.2609,4.53284,-5.35718,-57.2477,-6.4193,-41.7495
-833.602,0.971921,0.44978,4,15,0,837.32,87.4444,-0.0817427,0.242772,0.262311,-0.203326,-4.44262,-28.6844,5.0269,-21.7997,-69.0749,-3.80279,13.646,1.30086,49.1871,24.6343
-833.788,0.95028,0.44978,3,7,0,836.188,87.8242,-0.0903982,0.209674,0.247227,-0.281134,-1.35792,-67.4601,64.9255,49.0919,4.78299,4.03943,-12.4324,-82.3531,62.2155,-22.4711
-837.258,0.937761,0.44978,3,7,0,838.465,87.2406,-0.0794289,0.233187,0.208648,-0.318653,-6.65707,14.4229,21.431,-22.0419,9.11105,-9.69232,25.388,62.5226,-110.907,-51.9383
-834.891,0.986308,0.44978,3,7,0,839.095,87.8733,-0.110746,0.235347,0.267392,-0.204695,-7.95561,-35.3244,-67.0224,26.6791,-47.0051,4.40644,-67.9635,-26.747,74.0718,21.239
-833.215,0.99046,0.44978,3,15,0,836.02,87.579,-0.0846044,0.256427,0.23734,-0.264542,5.82254,-73.7895,6.80881,44.5468,34.7146,-1.39008,6.35394,84.3681,-45.3285,-11.3482
-833.889,0.954916,0.44978,2,7,0,837.292,87.565,-0.0667416,0.236559,0.232698,-0.185806,0.287992,40.2413,-63.5847,3.76891,57.1961,-1.44585,53.8388,24.5445,-24.3534,34.5618
-833.766,1,0.44978,3,15,0,835.263,87.8704,-0.0953984,0.2005,0.218169,-0.257618,-0.586852,-50.3885,18.4266,10.8405,-38.6212,4.83799,-27.5127,-61.8188,-17.2131,-8.32649
-835.876,0.952148,0.44978,3,7,0,837.391,87.0987,-0.0948437,0.228634,0.224679,-0.198543,0.0464672,-49.0523,-41.2024,-55.9302,-1.46087,-10.3095,-22.9151,14.2782,-36.2712,22.9372
-833.103,0.971963,0.44978,3,7,0,837.626,87.7754,-0.0924456,0.227387,0.254325,-0.284707,-12.0091,-47.3984,36.2629,-54.9436,19.3627,2.96994,-19.2846,-36.1508,56.8594,-23.2328
-834.293,0.940977,0.44978,3,15,0,835.466,87.722,-0.0933435,0.268651,0.248341,-0.207373,3.06118,-22.4165,37.8911,-14.9385,-27.5293,1.51503,-19.0757,94.315,-26.562,20.8315
